fecha,producto_id,categoria,tipo_demanda,ventas_diarias,promocion_activa,campana_marketing
2022-02-13,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-02-14,80,Ropa,Promocional,43,Ninguna,Ninguna
2022-02-15,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-02-16,80,Ropa,Promocional,42,Ninguna,Ninguna
2022-02-17,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-02-18,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-02-19,80,Ropa,Promocional,70,Ninguna,Ninguna
2022-02-20,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-02-21,80,Ropa,Promocional,44,Ninguna,Ninguna
2022-02-22,80,Ropa,Promocional,43,Ninguna,Ninguna
2022-02-23,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-02-24,80,Ropa,Promocional,193,Ninguna,Ninguna
2022-02-25,80,Ropa,Promocional,293,Ninguna,Facebook
2022-02-26,80,Ropa,Promocional,429,Ninguna,Facebook
2022-02-27,80,Ropa,Promocional,293,Ninguna,Facebook
2022-02-28,80,Ropa,Promocional,51,Ninguna,Facebook
2022-03-01,80,Ropa,Promocional,56,Ninguna,Facebook
2022-03-02,80,Ropa,Promocional,44,Ninguna,Facebook
2022-03-03,80,Ropa,Promocional,64,Ninguna,Facebook
2022-03-04,80,Ropa,Promocional,66,Ninguna,Facebook
2022-03-05,80,Ropa,Promocional,130,Ninguna,Facebook
2022-03-06,80,Ropa,Promocional,73,Ninguna,Facebook
2022-03-07,80,Ropa,Promocional,76,Ninguna,Facebook
2022-03-08,80,Ropa,Promocional,78,Ninguna,Facebook
2022-03-09,80,Ropa,Promocional,87,Ninguna,Facebook
2022-03-10,80,Ropa,Promocional,90,Ninguna,Facebook
2022-03-11,80,Ropa,Promocional,94,Ninguna,Facebook
2022-03-12,80,Ropa,Promocional,101,Ninguna,Facebook
2022-03-13,80,Ropa,Promocional,76,Ninguna,Facebook
2022-03-14,80,Ropa,Promocional,53,Ninguna,Facebook
2022-03-15,80,Ropa,Promocional,67,Ninguna,Facebook
2022-03-16,80,Ropa,Promocional,76,Ninguna,Facebook
2022-03-17,80,Ropa,Promocional,93,Ninguna,Facebook
2022-03-18,80,Ropa,Promocional,69,Ninguna,Facebook
2022-03-19,80,Ropa,Promocional,86,Ninguna,Facebook
2022-03-20,80,Ropa,Promocional,91,Ninguna,Facebook
2022-03-21,80,Ropa,Promocional,49,Ninguna,Facebook
2022-03-22,80,Ropa,Promocional,67,Ninguna,Facebook
2022-03-23,80,Ropa,Promocional,79,Ninguna,Facebook
2022-03-24,80,Ropa,Promocional,59,Ninguna,Facebook
2022-03-25,80,Ropa,Promocional,54,Ninguna,Ninguna
2022-03-26,80,Ropa,Promocional,59,Ninguna,Ninguna
2022-03-27,80,Ropa,Promocional,68,Ninguna,Ninguna
2022-03-28,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-03-29,80,Ropa,Promocional,64,Ninguna,Ninguna
2022-03-30,80,Ropa,Promocional,40,Ninguna,Ninguna
2022-03-31,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-04-01,80,Ropa,Promocional,31,Ninguna,Ninguna
2022-04-02,80,Ropa,Promocional,66,Ninguna,Ninguna
2022-04-03,80,Ropa,Promocional,65,Ninguna,Ninguna
2022-04-04,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-04-05,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-04-06,80,Ropa,Promocional,60,Ninguna,Ninguna
2022-04-07,80,Ropa,Promocional,54,Ninguna,Ninguna
2022-04-08,80,Ropa,Promocional,59,Ninguna,Ninguna
2022-04-09,80,Ropa,Promocional,63,Ninguna,Ninguna
2022-04-10,80,Ropa,Promocional,67,Ninguna,Ninguna
2022-04-11,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-04-12,80,Ropa,Promocional,55,Ninguna,Ninguna
2022-04-13,80,Ropa,Promocional,39,Ninguna,Ninguna
2022-04-14,80,Ropa,Promocional,51,Ninguna,Ninguna
2022-04-15,80,Ropa,Promocional,58,Ninguna,Ninguna
2022-04-16,80,Ropa,Promocional,63,Ninguna,Ninguna
2022-04-17,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-04-18,80,Ropa,Promocional,54,Ninguna,Ninguna
2022-04-19,80,Ropa,Promocional,96,Ninguna,Ninguna
2022-04-20,80,Ropa,Promocional,108,Ninguna,Ninguna
2022-04-21,80,Ropa,Promocional,118,Ninguna,Ninguna
2022-04-22,80,Ropa,Promocional,99,Ninguna,Ninguna
2022-04-23,80,Ropa,Promocional,46,Ninguna,Ninguna
2022-04-24,80,Ropa,Promocional,33,Ninguna,Ninguna
2022-04-25,80,Ropa,Promocional,33,Ninguna,Ninguna
2022-04-26,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-04-27,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-04-28,80,Ropa,Promocional,58,Ninguna,Ninguna
2022-04-29,80,Ropa,Promocional,57,Ninguna,Instagram
2022-04-30,80,Ropa,Promocional,130,Ninguna,Instagram
2022-05-01,80,Ropa,Promocional,75,Ninguna,Instagram
2022-05-02,80,Ropa,Promocional,62,Ninguna,Instagram
2022-05-03,80,Ropa,Promocional,75,Ninguna,Instagram
2022-05-04,80,Ropa,Promocional,57,Ninguna,Instagram
2022-05-05,80,Ropa,Promocional,69,Ninguna,Instagram
2022-05-06,80,Ropa,Promocional,65,Ninguna,Instagram
2022-05-07,80,Ropa,Promocional,93,Ninguna,Instagram
2022-05-08,80,Ropa,Promocional,87,Ninguna,Instagram
2022-05-09,80,Ropa,Promocional,80,Ninguna,Instagram
2022-05-10,80,Ropa,Promocional,64,Ninguna,Instagram
2022-05-11,80,Ropa,Promocional,73,Ninguna,Instagram
2022-05-12,80,Ropa,Promocional,75,Ninguna,Instagram
2022-05-13,80,Ropa,Promocional,91,Ninguna,Instagram
2022-05-14,80,Ropa,Promocional,105,Ninguna,Instagram
2022-05-15,80,Ropa,Promocional,125,Ninguna,Instagram
2022-05-16,80,Ropa,Promocional,70,Ninguna,Instagram
2022-05-17,80,Ropa,Promocional,50,Ninguna,Instagram
2022-05-18,80,Ropa,Promocional,77,Ninguna,Instagram
2022-05-19,80,Ropa,Promocional,71,Ninguna,Instagram
2022-05-20,80,Ropa,Promocional,79,Ninguna,Instagram
2022-05-21,80,Ropa,Promocional,85,Ninguna,Instagram
2022-05-22,80,Ropa,Promocional,72,Ninguna,Instagram
2022-05-23,80,Ropa,Promocional,105,Ninguna,Instagram
2022-05-24,80,Ropa,Promocional,81,Ninguna,Instagram
2022-05-25,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-05-26,80,Ropa,Promocional,37,Ninguna,Ninguna
2022-05-27,80,Ropa,Promocional,58,Ninguna,Ninguna
2022-05-28,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-05-29,80,Ropa,Promocional,86,Ninguna,Ninguna
2022-05-30,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-05-31,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-06-01,80,Ropa,Promocional,59,Ninguna,Ninguna
2022-06-02,80,Ropa,Promocional,61,Ninguna,Ninguna
2022-06-03,80,Ropa,Promocional,54,Ninguna,Ninguna
2022-06-04,80,Ropa,Promocional,72,Ninguna,Ninguna
2022-06-05,80,Ropa,Promocional,79,Ninguna,Ninguna
2022-06-06,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-06-07,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-06-08,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-06-09,80,Ropa,Promocional,51,Ninguna,Ninguna
2022-06-10,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-06-11,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-06-12,80,Ropa,Promocional,74,Ninguna,Ninguna
2022-06-13,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-06-14,80,Ropa,Promocional,41,Ninguna,Ninguna
2022-06-15,80,Ropa,Promocional,30,Ninguna,Ninguna
2022-06-16,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-06-17,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-06-18,80,Ropa,Promocional,61,Ninguna,Ninguna
2022-06-19,80,Ropa,Promocional,67,Ninguna,Ninguna
2022-06-20,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-06-21,80,Ropa,Promocional,43,Ninguna,Ninguna
2022-06-22,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-06-23,80,Ropa,Promocional,54,Ninguna,Ninguna
2022-06-24,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-06-25,80,Ropa,Promocional,55,Ninguna,Ninguna
2022-06-26,80,Ropa,Promocional,64,Ninguna,Ninguna
2022-06-27,80,Ropa,Promocional,45,Ninguna,Ninguna
2022-06-28,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-06-29,80,Ropa,Promocional,54,Ninguna,Ninguna
2022-06-30,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-07-01,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-07-02,80,Ropa,Promocional,70,Ninguna,Ninguna
2022-07-03,80,Ropa,Promocional,77,Ninguna,Ninguna
2022-07-04,80,Ropa,Promocional,39,Ninguna,Ninguna
2022-07-05,80,Ropa,Promocional,54,Ninguna,Ninguna
2022-07-06,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-07-07,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-07-08,80,Ropa,Promocional,46,Ninguna,Ninguna
2022-07-09,80,Ropa,Promocional,68,Ninguna,Ninguna
2022-07-10,80,Ropa,Promocional,73,Ninguna,Ninguna
2022-07-11,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-07-12,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-07-13,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-07-14,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-07-15,80,Ropa,Promocional,32,Ninguna,Ninguna
2022-07-16,80,Ropa,Promocional,51,Ninguna,Ninguna
2022-07-17,80,Ropa,Promocional,65,Ninguna,Ninguna
2022-07-18,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-07-19,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-07-20,80,Ropa,Promocional,69,Ninguna,Ninguna
2022-07-21,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-07-22,80,Ropa,Promocional,41,Ninguna,Ninguna
2022-07-23,80,Ropa,Promocional,58,Ninguna,Ninguna
2022-07-24,80,Ropa,Promocional,66,Ninguna,Ninguna
2022-07-25,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-07-26,80,Ropa,Promocional,41,Ninguna,Ninguna
2022-07-27,80,Ropa,Promocional,49,Ninguna,Ninguna
2022-07-28,80,Ropa,Promocional,34,Ninguna,Ninguna
2022-07-29,80,Ropa,Promocional,40,Ninguna,Ninguna
2022-07-30,80,Ropa,Promocional,77,Ninguna,Ninguna
2022-07-31,80,Ropa,Promocional,59,Ninguna,Ninguna
2022-08-01,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-08-02,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-08-03,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-08-04,80,Ropa,Promocional,41,Ninguna,Ninguna
2022-08-05,80,Ropa,Promocional,45,Ninguna,Ninguna
2022-08-06,80,Ropa,Promocional,64,Ninguna,Ninguna
2022-08-07,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-08-08,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-08-09,80,Ropa,Promocional,59,Ninguna,Ninguna
2022-08-10,80,Ropa,Promocional,51,Ninguna,Ninguna
2022-08-11,80,Ropa,Promocional,49,Ninguna,Ninguna
2022-08-12,80,Ropa,Promocional,44,Ninguna,Ninguna
2022-08-13,80,Ropa,Promocional,35,Ninguna,Ninguna
2022-08-14,80,Ropa,Promocional,74,Ninguna,Ninguna
2022-08-15,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-08-16,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-08-17,80,Ropa,Promocional,62,Ninguna,Ninguna
2022-08-18,80,Ropa,Promocional,37,Ninguna,Ninguna
2022-08-19,80,Ropa,Promocional,40,Ninguna,Ninguna
2022-08-20,80,Ropa,Promocional,58,Ninguna,Ninguna
2022-08-21,80,Ropa,Promocional,41,Ninguna,Ninguna
2022-08-22,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-08-23,80,Ropa,Promocional,50,Ninguna,Ninguna
2022-08-24,80,Ropa,Promocional,60,Ninguna,Ninguna
2022-08-25,80,Ropa,Promocional,45,Ninguna,Ninguna
2022-08-26,80,Ropa,Promocional,36,Ninguna,Ninguna
2022-08-27,80,Ropa,Promocional,79,Ninguna,Ninguna
2022-08-28,80,Ropa,Promocional,60,Ninguna,Ninguna
2022-08-29,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-08-30,80,Ropa,Promocional,49,Ninguna,Ninguna
2022-08-31,80,Ropa,Promocional,48,Ninguna,Ninguna
2022-09-01,80,Ropa,Promocional,66,Ninguna,Ninguna
2022-09-02,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-09-03,80,Ropa,Promocional,61,Ninguna,Ninguna
2022-09-04,80,Ropa,Promocional,71,Ninguna,Ninguna
2022-09-05,80,Ropa,Promocional,47,Ninguna,Ninguna
2022-09-06,80,Ropa,Promocional,62,Ninguna,Ninguna
2022-09-07,80,Ropa,Promocional,46,Ninguna,Ninguna
2022-09-08,80,Ropa,Promocional,51,Ninguna,Ninguna
2022-09-09,80,Ropa,Promocional,44,Ninguna,Ninguna
2022-09-10,80,Ropa,Promocional,66,Ninguna,Ninguna
2022-09-11,80,Ropa,Promocional,91,Ninguna,Ninguna
2022-09-12,80,Ropa,Promocional,49,Ninguna,Ninguna
2022-09-13,80,Ropa,Promocional,39,Ninguna,Ninguna
2022-09-14,80,Ropa,Promocional,67,Ninguna,Ninguna
2022-09-15,80,Ropa,Promocional,71,Ninguna,Ninguna
2022-09-16,80,Ropa,Promocional,62,Ninguna,Instagram
2022-09-17,80,Ropa,Promocional,55,Ninguna,Instagram
2022-09-18,80,Ropa,Promocional,116,Ninguna,Instagram
2022-09-19,80,Ropa,Promocional,67,Ninguna,Instagram
2022-09-20,80,Ropa,Promocional,44,Ninguna,Instagram
2022-09-21,80,Ropa,Promocional,72,Ninguna,Instagram
2022-09-22,80,Ropa,Promocional,81,Ninguna,Instagram
2022-09-23,80,Ropa,Promocional,56,Ninguna,Instagram
2022-09-24,80,Ropa,Promocional,80,Ninguna,Instagram
2022-09-25,80,Ropa,Promocional,95,Ninguna,Instagram
2022-09-26,80,Ropa,Promocional,57,Ninguna,Instagram
2022-09-27,80,Ropa,Promocional,71,Ninguna,Instagram
2022-09-28,80,Ropa,Promocional,67,Ninguna,Instagram
2022-09-29,80,Ropa,Promocional,84,Ninguna,Instagram
2022-09-30,80,Ropa,Promocional,81,Ninguna,Instagram
2022-10-01,80,Ropa,Promocional,109,Ninguna,Instagram
2022-10-02,80,Ropa,Promocional,98,Ninguna,Instagram
2022-10-03,80,Ropa,Promocional,67,Ninguna,Instagram
2022-10-04,80,Ropa,Promocional,61,Ninguna,Instagram
2022-10-05,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-10-06,80,Ropa,Promocional,64,Ninguna,Ninguna
2022-10-07,80,Ropa,Promocional,51,Ninguna,Ninguna
2022-10-08,80,Ropa,Promocional,42,Ninguna,Ninguna
2022-10-09,80,Ropa,Promocional,68,Ninguna,Ninguna
2022-10-10,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-10-11,80,Ropa,Promocional,59,Ninguna,Ninguna
2022-10-12,80,Ropa,Promocional,59,Ninguna,Ninguna
2022-10-13,80,Ropa,Promocional,44,Ninguna,Ninguna
2022-10-14,80,Ropa,Promocional,55,Ninguna,Ninguna
2022-10-15,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-10-16,80,Ropa,Promocional,55,Ninguna,Ninguna
2022-10-17,80,Ropa,Promocional,46,Ninguna,Ninguna
2022-10-18,80,Ropa,Promocional,67,Ninguna,Ninguna
2022-10-19,80,Ropa,Promocional,51,Ninguna,Ninguna
2022-10-20,80,Ropa,Promocional,41,Ninguna,Ninguna
2022-10-21,80,Ropa,Promocional,45,Ninguna,Ninguna
2022-10-22,80,Ropa,Promocional,74,Ninguna,Ninguna
2022-10-23,80,Ropa,Promocional,49,Ninguna,Ninguna
2022-10-24,80,Ropa,Promocional,58,Ninguna,Ninguna
2022-10-25,80,Ropa,Promocional,61,Ninguna,Ninguna
2022-10-26,80,Ropa,Promocional,38,Ninguna,Ninguna
2022-10-27,80,Ropa,Promocional,38,Ninguna,Ninguna
2022-10-28,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-10-29,80,Ropa,Promocional,56,Ninguna,Ninguna
2022-10-30,80,Ropa,Promocional,63,Ninguna,Instagram
2022-10-31,80,Ropa,Promocional,52,Ninguna,Instagram
2022-11-01,80,Ropa,Promocional,81,Ninguna,Instagram
2022-11-02,80,Ropa,Promocional,61,Ninguna,Instagram
2022-11-03,80,Ropa,Promocional,78,Ninguna,Instagram
2022-11-04,80,Ropa,Promocional,73,Ninguna,Instagram
2022-11-05,80,Ropa,Promocional,85,Ninguna,Instagram
2022-11-06,80,Ropa,Promocional,91,Ninguna,Google
2022-11-07,80,Ropa,Promocional,112,Ninguna,Google
2022-11-08,80,Ropa,Promocional,54,Ninguna,Google
2022-11-09,80,Ropa,Promocional,61,Ninguna,Google
2022-11-10,80,Ropa,Promocional,67,Ninguna,Google
2022-11-11,80,Ropa,Promocional,71,Ninguna,Google
2022-11-12,80,Ropa,Promocional,136,Ninguna,Google
2022-11-13,80,Ropa,Promocional,109,Ninguna,Google
2022-11-14,80,Ropa,Promocional,86,Ninguna,Google
2022-11-15,80,Ropa,Promocional,56,Ninguna,Google
2022-11-16,80,Ropa,Promocional,107,Ninguna,Google
2022-11-17,80,Ropa,Promocional,84,Ninguna,Google
2022-11-18,80,Ropa,Promocional,90,Ninguna,Google
2022-11-19,80,Ropa,Promocional,67,Ninguna,Google
2022-11-20,80,Ropa,Promocional,125,Ninguna,Google
2022-11-21,80,Ropa,Promocional,78,Ninguna,Google
2022-11-22,80,Ropa,Promocional,118,Ninguna,Google
2022-11-23,80,Ropa,Promocional,73,Ninguna,Google
2022-11-24,80,Ropa,Promocional,78,Ninguna,Google
2022-11-25,80,Ropa,Promocional,70,Ninguna,Google
2022-11-26,80,Ropa,Promocional,306,Ninguna,Google
2022-11-27,80,Ropa,Promocional,281,Ninguna,Google
2022-11-28,80,Ropa,Promocional,181,Ninguna,Google
2022-11-29,80,Ropa,Promocional,63,Ninguna,Google
2022-11-30,80,Ropa,Promocional,41,Ninguna,Google
2022-12-01,80,Ropa,Promocional,99,Ninguna,Google
2022-12-02,80,Ropa,Promocional,51,Ninguna,Google
2022-12-03,80,Ropa,Promocional,132,Ninguna,Google
2022-12-04,80,Ropa,Promocional,72,Ninguna,Google
2022-12-05,80,Ropa,Promocional,71,Ninguna,Google
2022-12-06,80,Ropa,Promocional,70,Ninguna,Google
2022-12-07,80,Ropa,Promocional,76,Ninguna,Google
2022-12-08,80,Ropa,Promocional,81,Ninguna,Google
2022-12-09,80,Ropa,Promocional,93,Ninguna,Google
2022-12-10,80,Ropa,Promocional,127,Ninguna,Google
2022-12-11,80,Ropa,Promocional,111,Ninguna,Google
2022-12-12,80,Ropa,Promocional,87,Ninguna,Google
2022-12-13,80,Ropa,Promocional,68,Ninguna,Google
2022-12-14,80,Ropa,Promocional,208,Ninguna,Google
2022-12-15,80,Ropa,Promocional,180,Ninguna,Google
2022-12-16,80,Ropa,Promocional,161,Ninguna,Google
2022-12-17,80,Ropa,Promocional,229,Ninguna,Google
2022-12-18,80,Ropa,Promocional,293,Ninguna,Google
2022-12-19,80,Ropa,Promocional,168,Ninguna,Google
2022-12-20,80,Ropa,Promocional,61,Ninguna,Google
2022-12-21,80,Ropa,Promocional,40,Ninguna,Google
2022-12-22,80,Ropa,Promocional,61,Ninguna,Google
2022-12-23,80,Ropa,Promocional,50,Ninguna,Google
2022-12-24,80,Ropa,Promocional,76,Ninguna,Ninguna
2022-12-25,80,Ropa,Promocional,71,Ninguna,Ninguna
2022-12-26,80,Ropa,Promocional,52,Ninguna,Ninguna
2022-12-27,80,Ropa,Promocional,41,Ninguna,Ninguna
2022-12-28,80,Ropa,Promocional,53,Ninguna,Ninguna
2022-12-29,80,Ropa,Promocional,57,Ninguna,Ninguna
2022-12-30,80,Ropa,Promocional,35,Ninguna,Ninguna
2022-12-31,80,Ropa,Promocional,67,Ninguna,Ninguna
2023-01-01,80,Ropa,Promocional,54,Ninguna,Ninguna
2023-01-02,80,Ropa,Promocional,55,Ninguna,Ninguna
2023-01-03,80,Ropa,Promocional,60,Ninguna,Ninguna
2023-01-04,80,Ropa,Promocional,40,Ninguna,Ninguna
2023-01-05,80,Ropa,Promocional,52,Ninguna,Ninguna
2023-01-06,80,Ropa,Promocional,54,Ninguna,Ninguna
2023-01-07,80,Ropa,Promocional,75,Ninguna,Ninguna
2023-01-08,80,Ropa,Promocional,53,Ninguna,Ninguna
2023-01-09,80,Ropa,Promocional,35,Ninguna,Ninguna
2023-01-10,80,Ropa,Promocional,62,Ninguna,Ninguna
2023-01-11,80,Ropa,Promocional,45,Ninguna,Ninguna
2023-01-12,80,Ropa,Promocional,50,Ninguna,Ninguna
2023-01-13,80,Ropa,Promocional,55,Ninguna,Ninguna
2023-01-14,80,Ropa,Promocional,55,Ninguna,Ninguna
2023-01-15,80,Ropa,Promocional,46,Ninguna,Ninguna
2023-01-16,80,Ropa,Promocional,56,Ninguna,Ninguna
2023-01-17,80,Ropa,Promocional,48,Ninguna,Ninguna
2023-01-18,80,Ropa,Promocional,48,Ninguna,Ninguna
2023-01-19,80,Ropa,Promocional,52,Ninguna,Ninguna
2023-01-20,80,Ropa,Promocional,53,Ninguna,Ninguna
2023-01-21,80,Ropa,Promocional,77,Ninguna,Ninguna
2023-01-22,80,Ropa,Promocional,57,Ninguna,Ninguna
2023-01-23,80,Ropa,Promocional,48,Ninguna,Ninguna
2023-01-24,80,Ropa,Promocional,52,Ninguna,Ninguna
2023-01-25,80,Ropa,Promocional,60,Ninguna,Ninguna
2023-01-26,80,Ropa,Promocional,49,Ninguna,Ninguna
2023-01-27,80,Ropa,Promocional,38,Ninguna,Ninguna
2023-01-28,80,Ropa,Promocional,60,Ninguna,Ninguna
2023-01-29,80,Ropa,Promocional,57,Ninguna,Ninguna
2023-01-30,80,Ropa,Promocional,36,Ninguna,Ninguna
2023-01-31,80,Ropa,Promocional,40,Ninguna,Ninguna
2023-02-01,80,Ropa,Promocional,49,Ninguna,Ninguna
2023-02-02,80,Ropa,Promocional,61,Ninguna,Ninguna
2023-02-03,80,Ropa,Promocional,59,Ninguna,Ninguna
2023-02-04,80,Ropa,Promocional,64,Ninguna,Ninguna
2023-02-05,80,Ropa,Promocional,47,Ninguna,Ninguna
2023-02-06,80,Ropa,Promocional,49,Ninguna,Ninguna
2023-02-07,80,Ropa,Promocional,40,Ninguna,Ninguna
2023-02-08,80,Ropa,Promocional,41,Ninguna,Ninguna
2023-02-09,80,Ropa,Promocional,49,Ninguna,Ninguna
2023-02-10,80,Ropa,Promocional,41,Ninguna,Ninguna
2023-02-11,80,Ropa,Promocional,46,Ninguna,Ninguna
2023-02-12,80,Ropa,Promocional,72,Ninguna,Ninguna
2023-02-13,80,Ropa,Promocional,50,Ninguna,Ninguna
2023-02-14,80,Ropa,Promocional,37,Ninguna,Ninguna
2023-02-15,80,Ropa,Promocional,53,Ninguna,Ninguna
2023-02-16,80,Ropa,Promocional,69,Ninguna,Ninguna
2023-02-17,80,Ropa,Promocional,59,Ninguna,Ninguna
2023-02-18,80,Ropa,Promocional,77,Ninguna,Google
2023-02-19,80,Ropa,Promocional,85,Ninguna,Google
2023-02-20,80,Ropa,Promocional,69,Ninguna,Google
2023-02-21,80,Ropa,Promocional,67,Ninguna,Google
2023-02-22,80,Ropa,Promocional,67,Ninguna,Google
2023-02-23,80,Ropa,Promocional,68,Ninguna,Google
2023-02-24,80,Ropa,Promocional,79,Ninguna,Google
2023-02-25,80,Ropa,Promocional,66,Ninguna,Google
2023-02-26,80,Ropa,Promocional,62,Ninguna,Ninguna
2023-02-27,80,Ropa,Promocional,43,Ninguna,Ninguna
2023-02-28,80,Ropa,Promocional,49,Ninguna,Ninguna
2023-03-01,80,Ropa,Promocional,43,Ninguna,Ninguna
2023-03-02,80,Ropa,Promocional,55,Ninguna,Ninguna
2023-03-03,80,Ropa,Promocional,54,Ninguna,Ninguna
2023-03-04,80,Ropa,Promocional,43,Ninguna,Ninguna
2023-03-05,80,Ropa,Promocional,95,Ninguna,Ninguna
2023-03-06,80,Ropa,Promocional,50,Ninguna,Ninguna
2023-03-07,80,Ropa,Promocional,42,Ninguna,Ninguna
2023-03-08,80,Ropa,Promocional,53,Ninguna,Ninguna
2023-03-09,80,Ropa,Promocional,55,Ninguna,Ninguna
2023-03-10,80,Ropa,Promocional,58,Ninguna,Ninguna
2023-03-11,80,Ropa,Promocional,72,Ninguna,Ninguna
2023-03-12,80,Ropa,Promocional,65,Ninguna,Ninguna
2023-03-13,80,Ropa,Promocional,36,Ninguna,Ninguna
2023-03-14,80,Ropa,Promocional,42,Ninguna,Ninguna
2023-03-15,80,Ropa,Promocional,58,Ninguna,Ninguna
2023-03-16,80,Ropa,Promocional,45,Ninguna,Ninguna
2023-03-17,80,Ropa,Promocional,50,Ninguna,Ninguna
2023-03-18,80,Ropa,Promocional,56,Ninguna,Ninguna
2023-03-19,80,Ropa,Promocional,42,Ninguna,Ninguna
2023-03-20,80,Ropa,Promocional,62,Ninguna,Ninguna
2023-03-21,80,Ropa,Promocional,48,Ninguna,Ninguna
2023-03-22,80,Ropa,Promocional,57,Ninguna,Ninguna
2023-03-23,80,Ropa,Promocional,63,Ninguna,Ninguna
2023-03-24,80,Ropa,Promocional,47,Ninguna,Ninguna
2023-03-25,80,Ropa,Promocional,64,Ninguna,Ninguna
2023-03-26,80,Ropa,Promocional,43,Ninguna,Ninguna
2023-03-27,80,Ropa,Promocional,47,Ninguna,Ninguna
2023-03-28,80,Ropa,Promocional,55,Ninguna,Ninguna
2023-03-29,80,Ropa,Promocional,52,Ninguna,Ninguna
2023-03-30,80,Ropa,Promocional,33,Ninguna,Ninguna
2023-03-31,80,Ropa,Promocional,56,Ninguna,Ninguna
2023-04-01,80,Ropa,Promocional,46,Ninguna,Ninguna
2023-04-02,80,Ropa,Promocional,71,Ninguna,Ninguna
2023-04-03,80,Ropa,Promocional,50,Ninguna,Ninguna
2023-04-04,80,Ropa,Promocional,51,Ninguna,Ninguna
2023-04-05,80,Ropa,Promocional,51,Ninguna,Ninguna
2023-04-06,80,Ropa,Promocional,43,Ninguna,Ninguna
2023-04-07,80,Ropa,Promocional,57,Ninguna,Ninguna
2023-04-08,80,Ropa,Promocional,68,Ninguna,Ninguna
2023-04-09,80,Ropa,Promocional,84,Ninguna,Ninguna
2023-04-10,80,Ropa,Promocional,49,Ninguna,Ninguna
2023-04-11,80,Ropa,Promocional,62,Ninguna,Ninguna
2023-04-12,80,Ropa,Promocional,45,Ninguna,Ninguna
2023-04-13,80,Ropa,Promocional,55,Ninguna,Ninguna
2023-04-14,80,Ropa,Promocional,50,Ninguna,Ninguna
2023-04-15,80,Ropa,Promocional,71,Ninguna,Ninguna
2023-04-16,80,Ropa,Promocional,68,Ninguna,Ninguna
2023-04-17,80,Ropa,Promocional,40,Ninguna,Ninguna
2023-04-18,80,Ropa,Promocional,52,Ninguna,Ninguna
